"","seqnames","start","end","width","strand","peakNames","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","gene_name","symbol"
"821","chr10",11149142,11149542,401,"*","chr10_11149142_11149542","X3095","ENSMUSG00000090112",11149427,11217595,68169,"+",0,"overlapStart",0,"Shprh","Shprh"
"822","chr10",11280759,11281159,401,"*","chr10_11280759_11281159","X3097","ENSMUSG00000047648",11281330,11298052,16723,"+",170,"upstream",170,"Fbxo30","Fbxo30"
"823","chr10",13192945,13193345,401,"*","chr10_13192945_13193345","X3128","ENSMUSG00000019814",13178640,13193137,14498,"-",0,"overlapStart",0,"Ltv1","Ltv1"
"824","chr10",13474218,13474618,401,"*","chr10_13474218_13474618","X3135","ENSMUSG00000062866",13207717,13474396,266680,"-",0,"overlapStart",0,"Phactr2","Phactr2"
"825","chr10",13499343,13499743,401,"*","chr10_13499343_13499743","X3136","ENSMUSG00000019810",13499540,13519035,19496,"+",0,"overlapStart",0,"Fuca2","Fuca2"
"826","chr10",13552922,13553322,401,"*","chr10_13552922_13553322","X3138","ENSMUSG00000019809",13523842,13553142,29301,"-",0,"overlapStart",0,"Pex3","Pex3"
"827","chr10",13868676,13869076,401,"*","chr10_13868676_13869076","X3145","ENSMUSG00000019806",13647054,13868980,221927,"-",0,"overlapStart",0,"Aig1","Aig1"
"828","chr10",13964593,13964993,401,"*","chr10_13964593_13964993","X3149","ENSMUSG00000015501",13966075,14151374,185300,"+",1081,"upstream",1081,"Hivep2","Hivep2"
"829","chr10",13965535,13965935,401,"*","chr10_13965535_13965935","X3150","ENSMUSG00000015501",13966075,14151374,185300,"+",139,"upstream",139,"Hivep2","Hivep2"
"830","chr10",14545282,14545682,401,"*","chr10_14545282_14545682","X3175","ENSMUSG00000039116",14402585,14545036,142452,"-",245,"upstream",245,"Gpr126","Adgrg6"
"831","chr10",14705347,14705747,401,"*","chr10_14705347_14705747","X3177","ENSMUSG00000019865",14705591,14770850,65260,"+",0,"overlapStart",0,"Nmbr","Nmbr;1700016L04Rik"
"832","chr10",14705347,14705747,401,"*","chr10_14705347_14705747","X3177","ENSMUSG00000019868",14654755,14705560,50806,"-",0,"overlapStart",0,"Vta1","Vta1"
"833","chr10",17722807,17723207,401,"*","chr10_17722807_17723207","X3219","ENSMUSG00000039910",17723228,17725673,2446,"+",20,"upstream",20,"Cited2","Cited2"
"834","chr10",17796225,17796625,401,"*","chr10_17796225_17796625","X3225","ENSMUSG00000039891",17796226,17845665,49440,"+",0,"overlapStart",0,"Txlnb","Txlnb"
"835","chr10",18022982,18023382,401,"*","chr10_18022982_18023382","X3234","ENSMUSG00000078453",18011263,18023252,11990,"-",0,"overlapStart",0,"Abracl","Abracl"
"836","chr10",18055328,18055728,401,"*","chr10_18055328_18055728","X3236","ENSMUSG00000019854",18055861,18125155,69295,"+",132,"upstream",132,"Reps1","Reps1"
"837","chr10",18235067,18235467,401,"*","chr10_18235067_18235467","X3238","ENSMUSG00000059554",18213676,18234998,21323,"-",68,"upstream",68,"Ccdc28a","Ccdc28a"
"838","chr10",18743520,18743920,401,"*","chr10_18743520_18743920","X3244","ENSMUSG00000019852",18588011,18743758,155748,"-",0,"overlapStart",0,"D10Bwg1379e","Arfgef3"
"839","chr10",19591687,19592087,401,"*","chr10_19591687_19592087","X3277","ENSMUSG00000020009",19591949,19610229,18281,"+",0,"overlapStart",0,"Ifngr1","Ifngr1"
"840","chr10",19907338,19907738,401,"*","chr10_19907338_19907738","X3283","ENSMUSG00000020003",19859929,19907689,47761,"-",0,"overlapStart",0,"Pex7","Pex7"
"841","chr10",19933774,19934174,401,"*","chr10_19933774_19934174","X3285","ENSMUSG00000071369",19934472,20142753,208282,"+",297,"upstream",297,"Map3k5","Map3k5"
"842","chr10",20312213,20312613,401,"*","chr10_20312213_20312613","X3297","ENSMUSG00000037608",20312469,20344613,32145,"+",0,"overlapStart",0,"Bclaf1","Bclaf1"
"843","chr10",20312213,20312613,401,"*","chr10_20312213_20312613","X3297","ENSMUSG00000069713",20310506,20312294,1789,"-",0,"overlapStart",0,"4933406P04Rik",NA
"844","chr10",20347508,20347908,401,"*","chr10_20347508_20347908","X3298","ENSMUSG00000019992",20347819,20361669,13851,"+",0,"overlapStart",0,"Mtfr2","Mtfr2"
"845","chr10",20724909,20725309,401,"*","chr10_20724909_20725309","X3307","ENSMUSG00000019990",20398004,20725078,327075,"-",0,"overlapStart",0,"Pde7b","Pde7b"
"846","chr10",20952407,20952807,401,"*","chr10_20952407_20952807","X3317","ENSMUSG00000019986",20952547,21080428,127882,"+",0,"overlapStart",0,"Ahi1","Ahi1"
"847","chr10",22306473,22306873,401,"*","chr10_22306473_22306873","X3351","ENSMUSG00000097352",22306702,22321765,15064,"+",0,"overlapStart",0,"C920009B18Rik",NA
"848","chr10",23787063,23787463,401,"*","chr10_23787063_23787463","X3366","ENSMUSG00000077440",23786470,23786543,74,"-",519,"upstream",519,"Gm23130","LOC115487513"
"849","chr10",23787063,23787463,401,"*","chr10_23787063_23787463","X3366","ENSMUSG00000061983",23785211,23787195,1985,"-",0,"overlapStart",0,"Rps12","Rps12"
"850","chr10",23851223,23851623,401,"*","chr10_23851223_23851623","X3367","ENSMUSG00000020010",23851462,23869843,18382,"+",0,"overlapStart",0,"Vnn3","Vnn3"
"851","chr10",24149029,24149429,401,"*","chr10_24149029_24149429","X3375","ENSMUSG00000019998",24149317,24188959,39643,"+",0,"overlapStart",0,"Stx7","Stx7"
"852","chr10",24712038,24712438,401,"*","chr10_24712038_24712438","X3386","ENSMUSG00000037370",24637914,24712159,74246,"-",0,"overlapStart",0,"Enpp1","Enpp1"
"853","chr10",24869706,24870106,401,"*","chr10_24869706_24870106","X3388","ENSMUSG00000019984",24869986,24913681,43696,"+",0,"overlapStart",0,"Med23","Med23"
"854","chr10",24908777,24909177,401,"*","chr10_24908777_24909177","X3390","ENSMUSG00000099181",24910664,24910733,70,"+",1486,"upstream",1486,"Mir6905","Mir6905"
"855","chr10",25051952,25052352,401,"*","chr10_25051952_25052352","X3396","ENSMUSG00000093282",25054140,25054224,85,"+",1787,"upstream",1787,"Gm22566",NA
"856","chr10",25359631,25360031,401,"*","chr10_25359631_25360031","X3412","ENSMUSG00000019978",25359798,25523519,163722,"+",0,"overlapStart",0,"Epb4.1l2","Epb41l2"
"857","chr10",26375756,26376156,401,"*","chr10_26375756_26376156","X3426","ENSMUSG00000039089",26274468,26375185,100718,"-",570,"upstream",570,"L3mbtl3","L3mbtl3"
"858","chr10",26753212,26753612,401,"*","chr10_26753212_26753612","X3438","ENSMUSG00000039031",26753421,26918648,165228,"+",0,"overlapStart",0,"Arhgap18","Arhgap18"
"859","chr10",28074603,28075003,401,"*","chr10_28074603_28075003","X3452","ENSMUSG00000019889",28074820,28597397,522578,"+",0,"overlapStart",0,"Ptprk","Ptprk"
"860","chr10",29313044,29313444,401,"*","chr10_29313044_29313444","X3464","ENSMUSG00000019883",29313166,29346661,33496,"+",0,"overlapStart",0,"Echdc1","Echdc1"
"861","chr10",30200404,30200804,401,"*","chr10_30200404_30200804","X3468","ENSMUSG00000075266",30196011,30200540,4530,"-",0,"overlapStart",0,"Cenpw","Cenpw"
"862","chr10",30600527,30600927,401,"*","chr10_30600527_30600927","X3473","ENSMUSG00000019792",30534225,30600749,66525,"-",0,"overlapStart",0,"Trmt11","Trmt11"
"863","chr10",30618265,30618665,401,"*","chr10_30618265_30618665","X3474","ENSMUSG00000019791",30608141,30618479,10339,"-",0,"overlapStart",0,"Hint3","Hint3"
"864","chr10",30674757,30675157,401,"*","chr10_30674757_30675157","X3475","ENSMUSG00000088600",30673134,30673227,94,"-",1529,"upstream",1529,"Gm24189",NA
"865","chr10",30802952,30803352,401,"*","chr10_30802952_30803352","X3488","ENSMUSG00000039697",30645584,30803107,157524,"-",0,"overlapStart",0,"Ncoa7","Ncoa7"
"866","chr10",30803913,30804313,401,"*","chr10_30803913_30804313","X3489","ENSMUSG00000039697",30645584,30803107,157524,"-",805,"upstream",805,"Ncoa7","Ncoa7"
"867","chr10",30842717,30843117,401,"*","chr10_30842717_30843117","X3492","ENSMUSG00000019789",30832359,30842801,10443,"-",0,"overlapStart",0,"Hey2","Hey2"
"868","chr10",31313210,31313610,401,"*","chr10_31313210_31313610","X3493","ENSMUSG00000000295",31313382,31328204,14823,"+",0,"overlapStart",0,"Hddc2","Hddc2"
"869","chr10",31609399,31609799,401,"*","chr10_31609399_31609799","X3502","ENSMUSG00000063760",31493193,31609184,115992,"-",214,"upstream",214,"Rnf217","Rnf217"
"870","chr10",33951064,33951464,401,"*","chr10_33951064_33951464","X3503","ENSMUSG00000039531",33926936,33951212,24277,"-",0,"overlapStart",0,"Zufsp","Zup1"
"871","chr10",34019584,34019984,401,"*","chr10_34019584_34019984","X3504","ENSMUSG00000019782",33996555,34019624,23070,"-",0,"overlapStart",0,"Rwdd1","Rwdd1"
"872","chr10",34127914,34128314,401,"*","chr10_34127914_34128314","X3506","ENSMUSG00000046031",34126069,34127972,1904,"-",0,"overlapStart",0,"Fam26f","Calhm6"
"873","chr10",34128485,34128885,401,"*","chr10_34128485_34128885","X3507","ENSMUSG00000046031",34126069,34127972,1904,"-",512,"upstream",512,"Fam26f","Calhm6"
"874","chr10",34208144,34208544,401,"*","chr10_34208144_34208544","X3518","ENSMUSG00000039497",34151394,34207551,56158,"-",592,"upstream",592,"Dse","Dse"
"875","chr10",34280550,34280950,401,"*","chr10_34280550_34280950","X3525","ENSMUSG00000047514",34282190,34285275,3086,"+",1239,"upstream",1239,"Tspyl1","Tspyl1"
"876","chr10",34281933,34282333,401,"*","chr10_34281933_34282333","X3526","ENSMUSG00000047514",34282190,34285275,3086,"+",0,"overlapStart",0,"Tspyl1","Tspyl1"
"877","chr10",34297251,34297651,401,"*","chr10_34297251_34297651","X3527","ENSMUSG00000039485",34297442,34301320,3879,"+",0,"overlapStart",0,"Tspyl4","Tspyl4"
"878","chr10",34418367,34418767,401,"*","chr10_34418367_34418767","X3529","ENSMUSG00000039480",34288288,34418552,130265,"-",0,"overlapStart",0,"Nt5dc1","Nt5dc1"
"879","chr10",36974224,36974624,401,"*","chr10_36974224_36974624","X3531","ENSMUSG00000019777",36974544,37001889,27346,"+",0,"overlapStart",0,"Hdac2","Hdac2"
"880","chr10",37138730,37139130,401,"*","chr10_37138730_37139130","X3537","ENSMUSG00000046463",37139402,37151315,11914,"+",271,"upstream",271,"5930403N24Rik",NA
"881","chr10",37138730,37139130,401,"*","chr10_37138730_37139130","X3537","ENSMUSG00000069662",37133375,37138920,5546,"-",0,"overlapStart",0,"Marcks","Marcks"
"882","chr10",37337286,37337686,401,"*","chr10_37337286_37337686","X3558","ENSMUSG00000097742",37337486,37379652,42167,"+",0,"overlapStart",0,"Gm26535",NA
"883","chr10",39133768,39134168,401,"*","chr10_39133768_39134168","X3568","ENSMUSG00000019845",39134023,39151058,17036,"+",0,"overlapStart",0,"Tube1","Tube1"
"884","chr10",39133768,39134168,401,"*","chr10_39133768_39134168","X3568","ENSMUSG00000051736",39118804,39133914,15111,"-",0,"overlapStart",0,"Fam229b","Fam229b"
"885","chr10",39614745,39615145,401,"*","chr10_39614745_39615145","X3585","ENSMUSG00000086915",39558496,39613682,55187,"-",1062,"upstream",1062,"Gm16365","Gm16364"
"886","chr10",39731259,39731659,401,"*","chr10_39731259_39731659","X3587","ENSMUSG00000019841",39732118,39875211,143094,"+",458,"upstream",458,"Rev3l","Rev3l"
"887","chr10",39898981,39899381,401,"*","chr10_39898981_39899381","X3590","ENSMUSG00000097890",39899329,39907931,8603,"+",0,"overlapStart",0,"4930547M16Rik",NA
"888","chr10",39898981,39899381,401,"*","chr10_39898981_39899381","X3590","ENSMUSG00000096687",39890018,39899238,9221,"-",0,"overlapStart",0,"AA474331",NA
"889","chr10",39960085,39960485,401,"*","chr10_39960085_39960485","X3592","ENSMUSG00000071335",39946907,39960153,13247,"-",0,"overlapStart",0,"G630090E17Rik","Mfsd4b3-ps"
"890","chr10",40025096,40025496,401,"*","chr10_40025096_40025496","X3593","ENSMUSG00000038522",40001575,40025268,23694,"-",0,"overlapStart",0,"AI317395","Mfsd4b1"
"891","chr10",40107941,40108341,401,"*","chr10_40107941_40108341","X3602","ENSMUSG00000077200",40109462,40109590,129,"+",1120,"upstream",1120,"Gm25613","Gm25613"
"892","chr10",40142147,40142547,401,"*","chr10_40142147_40142547","X3606","ENSMUSG00000019838",40033535,40142254,108720,"-",0,"overlapStart",0,"Slc16a10","Slc16a10"
"893","chr10",40246818,40247218,401,"*","chr10_40246818_40247218","X3611","ENSMUSG00000038510",40223246,40247036,23791,"-",0,"overlapStart",0,"Rpf2","Rpf2"
"894","chr10",40258449,40258849,401,"*","chr10_40258449_40258849","X3612","ENSMUSG00000065870",40258467,40258680,214,"+",0,"includeFeature",0,"Rnu3a",NA
"895","chr10",40258449,40258849,401,"*","chr10_40258449_40258849","X3612","ENSMUSG00000019837",40249203,40257665,8463,"-",783,"upstream",783,"Gtf3c6","Gtf3c6"
"896","chr10",40302065,40302465,401,"*","chr10_40302065_40302465","X3615","ENSMUSG00000075232",40287458,40302188,14731,"-",0,"overlapStart",0,"Amd1","Amd1"
"897","chr10",40349063,40349463,401,"*","chr10_40349063_40349463","X3617","ENSMUSG00000038481",40349308,40483818,134511,"+",0,"overlapStart",0,"Cdk19","Cdk19"
"898","chr10",40883215,40883615,401,"*","chr10_40883215_40883615","X3633","ENSMUSG00000019831",40883475,40938570,55096,"+",0,"overlapStart",0,"Wasf1","Wasf1"
"899","chr10",40883215,40883615,401,"*","chr10_40883215_40883615","X3633","ENSMUSG00000038446",40831626,40883143,51518,"-",71,"upstream",71,"Cdc40","Cdc40"
"900","chr10",41302977,41303377,401,"*","chr10_41302977_41303377","X3635","ENSMUSG00000091415",41303980,41434534,130555,"+",602,"upstream",602,"Ak9","Ak9"
"901","chr10",41302977,41303377,401,"*","chr10_41302977_41303377","X3635","ENSMUSG00000038417",41188172,41303241,115070,"-",0,"overlapStart",0,"Fig4","Fig4"
"902","chr10",41303717,41304117,401,"*","chr10_41303717_41304117","X3636","ENSMUSG00000091415",41303980,41434534,130555,"+",0,"overlapStart",0,"Ak9","Ak9"
"903","chr10",41303717,41304117,401,"*","chr10_41303717_41304117","X3636","ENSMUSG00000038417",41188172,41303241,115070,"-",475,"upstream",475,"Fig4","Fig4"
"904","chr10",41385842,41386242,401,"*","chr10_41385842_41386242","X3637","ENSMUSG00000094663",41387900,41388006,107,"+",1657,"upstream",1657,"Gm25626","Gm25626"
"905","chr10",41450143,41450543,401,"*","chr10_41450143_41450543","X3638","ENSMUSG00000019826",41450396,41465571,15176,"+",0,"overlapStart",0,"Zbtb24","Zbtb24"
"906","chr10",41476187,41476587,401,"*","chr10_41476187_41476587","X3639","ENSMUSG00000019823",41476314,41487032,10719,"+",0,"overlapStart",0,"Mical1","Mical1"
"907","chr10",41490195,41490595,401,"*","chr10_41490195_41490595","X3641","ENSMUSG00000078451",41490439,41514284,23846,"+",0,"overlapStart",0,"Ppil6","Ppil6"
"908","chr10",41490195,41490595,401,"*","chr10_41490195_41490595","X3641","ENSMUSG00000019822",41485642,41490369,4728,"-",0,"overlapStart",0,"Smpd2","Smpd2"
"909","chr10",41518746,41519146,401,"*","chr10_41518746_41519146","X3642","ENSMUSG00000019818",41519414,41531048,11635,"+",267,"upstream",267,"Cd164","Cd164"
"910","chr10",41809597,41809997,401,"*","chr10_41809597_41809997","X3649","ENSMUSG00000038332",41810574,41908424,97851,"+",576,"upstream",576,"Sesn1","Sesn1"
"911","chr10",41809597,41809997,401,"*","chr10_41809597_41809997","X3649","ENSMUSG00000019813",41718840,41809871,91032,"-",0,"overlapStart",0,"Cep57l1","Cep57l1"
"912","chr10",42018222,42018622,401,"*","chr10_42018222_42018622","X3662","ENSMUSG00000071324",41914990,42018442,103453,"-",0,"overlapStart",0,"Armc2","Armc2"
"913","chr10",42276509,42276909,401,"*","chr10_42276509_42276909","X3675","ENSMUSG00000048756",42181841,42276755,94915,"-",0,"overlapStart",0,"Foxo3","Foxo3"
"914","chr10",42277583,42277983,401,"*","chr10_42277583_42277983","X3676","ENSMUSG00000048756",42181841,42276755,94915,"-",827,"upstream",827,"Foxo3","Foxo3"
"915","chr10",42478322,42478722,401,"*","chr10_42478322_42478722","X3677","ENSMUSG00000038302",42312585,42478565,165981,"-",0,"overlapStart",0,"Lace1","Afg1l"
"916","chr10",42501813,42502213,401,"*","chr10_42501813_42502213","X3678","ENSMUSG00000019804",42502030,42535381,33352,"+",0,"overlapStart",0,"Snx3","Snx3"
"917","chr10",42760140,42760540,401,"*","chr10_42760140_42760540","X3681","ENSMUSG00000086428",42740539,42758660,18122,"-",1479,"upstream",1479,"Gm15199",NA
"918","chr10",42760140,42760540,401,"*","chr10_42760140_42760540","X3681","ENSMUSG00000019802",42761496,42832514,71019,"+",955,"upstream",955,"Sec63","Sec63"
"919","chr10",42761265,42761665,401,"*","chr10_42761265_42761665","X3682","ENSMUSG00000019802",42761496,42832514,71019,"+",0,"overlapStart",0,"Sec63","Sec63"
"920","chr10",42860087,42860487,401,"*","chr10_42860087_42860487","X3683","ENSMUSG00000044770",42860370,42960780,100411,"+",0,"overlapStart",0,"Scml4","Scml4"
"921","chr10",43221237,43221637,401,"*","chr10_43221237_43221637","X3687","ENSMUSG00000038240",43221486,43464882,243397,"+",0,"overlapStart",0,"Pdss2","Pdss2"
"922","chr10",43540751,43541151,401,"*","chr10_43540751_43541151","X3693","ENSMUSG00000019797",43525121,43540994,15874,"-",0,"overlapStart",0,"1700021F05Rik","Mtres1"
"923","chr10",43901530,43901930,401,"*","chr10_43901530_43901930","X3702","ENSMUSG00000019864",43901807,43947862,46056,"+",0,"overlapStart",0,"Rtn4ip1","Rtn4ip1"
"924","chr10",43901530,43901930,401,"*","chr10_43901530_43901930","X3702","ENSMUSG00000019863",43874188,43901745,27558,"-",0,"overlapStart",0,"Qrsl1","Qrsl1"
"925","chr10",44003665,44004065,401,"*","chr10_44003665_44004065","X3708","ENSMUSG00000075162",44004154,44004701,548,"+",88,"upstream",88,"Gm10812",NA
"926","chr10",44268199,44268599,401,"*","chr10_44268199_44268599","X3714","ENSMUSG00000038160",44268358,44364291,95934,"+",0,"overlapStart",0,"Atg5","Atg5"
"927","chr10",44529290,44529690,401,"*","chr10_44529290_44529690","X3726","ENSMUSG00000038151",44437177,44528501,91325,"-",788,"upstream",788,"Prdm1","Prdm1"
"928","chr10",45066989,45067389,401,"*","chr10_45066989_45067389","X3750","ENSMUSG00000019849",45067206,45158997,91792,"+",0,"overlapStart",0,"Prep","Prep"
"929","chr10",50592396,50592796,401,"*","chr10_50592396_50592796","X3756","ENSMUSG00000038774",50592669,50851202,258534,"+",0,"overlapStart",0,"Ascc3","Ascc3"
"930","chr10",51480336,51480736,401,"*","chr10_51480336_51480736","X3768","ENSMUSG00000089672",51480632,51486316,5685,"+",0,"overlapStart",0,"Gp49a",NA
"931","chr10",51480336,51480736,401,"*","chr10_51480336_51480736","X3768","ENSMUSG00000062593",51480640,51496613,15974,"+",0,"overlapStart",0,"Lilrb4","Lilrb4a"
"932","chr10",52381995,52382395,401,"*","chr10_52381995_52382395","X3781","ENSMUSG00000019861",52337024,52382124,45101,"-",0,"overlapStart",0,"Gopc","Gopc"
"933","chr10",52383503,52383903,401,"*","chr10_52383503_52383903","X3782","ENSMUSG00000019861",52337024,52382124,45101,"-",1378,"upstream",1378,"Gopc","Gopc"
"934","chr10",52417249,52417649,401,"*","chr10_52417249_52417649","X3783","ENSMUSG00000023068",52417547,52440192,22646,"+",0,"overlapStart",0,"Nus1","Nus1"
"935","chr10",53379739,53380139,401,"*","chr10_53379739_53380139","X3790","ENSMUSG00000038594",53278081,53379851,101771,"-",0,"overlapStart",0,"Cep85l","Cep85l"
"936","chr10",53596662,53597062,401,"*","chr10_53596662_53597062","X3793","ENSMUSG00000019857",53596961,53609213,12253,"+",0,"overlapStart",0,"Asf1a","Asf1a"
"937","chr10",54075613,54076013,401,"*","chr10_54075613_54076013","X3808","ENSMUSG00000097069",54075922,54081081,5160,"+",0,"overlapStart",0,"Gm16998","Gm16998"
"938","chr10",54075613,54076013,401,"*","chr10_54075613_54076013","X3808","ENSMUSG00000003746",53904788,54075796,171009,"-",0,"overlapStart",0,"Man1a","Man1a"
"939","chr10",56106609,56107009,401,"*","chr10_56106609_56107009","X3814","ENSMUSG00000047669",56106917,56116880,9964,"+",0,"overlapStart",0,"Msl3l2","Msl3l2"
"940","chr10",56228744,56229144,401,"*","chr10_56228744_56229144","X3817","ENSMUSG00000038122",56014298,56228689,214392,"-",54,"upstream",54,"Tbc1d32","Tbc1d32"
"941","chr10",56377108,56377508,401,"*","chr10_56377108_56377508","X3819","ENSMUSG00000050953",56377300,56390419,13120,"+",0,"overlapStart",0,"Gja1","Gja1"
